rawcaudio_CFI.bc,0.9829351535836178,144
rawcaudio_SC.bc,0.978021978021978,89
rawdaudio.bc,1.0,78
rawdaudio_CFI.bc,0.9795918367346939,144
rawdaudio_SC.bc,0.978021978021978,89
reverse.bc,1.0,8
reverse_CFI.bc,0.993006993006993,71
reverse_OH.bc,0.9523809523809523,31
reverse_SC.bc,0.761904761904762,9
rijndael.bc,1.0,186
rijndael_CFI.bc,0.9903225806451612,309
rijndael_OH.bc,0.9680046538685281,864
rijndael_SC.bc,0.9913644214162349,287
romannumerals.bc,1.0,57
romannumerals_CFI.bc,0.954248366013072,147
romannumerals_OH.bc,0.9664310954063604,583
romannumerals_SC.bc,0.9714285714285714,68
search_large.bc,1.0,158
search_large_CFI.bc,0.9929577464788732,282
search_large_OH.bc,0.9868073878627968,190
search_large_SC.bc,0.9934640522875817,380
search_small.bc,1.0,158
search_small_CFI.bc,0.9929577464788732,282
search_small_OH.bc,0.9922077922077923,193
search_small_SC.bc,0.9934640522875817,380
sha.bc,1.0,55
sha_CFI.bc,0.9868073878627969,188
sha_OH.bc,0.9848484848484848,394
sha_SC.bc,0.9792746113989637,192
snake.bc,0.9940476190476192,169
snake_CFI.bc,0.9920508744038156,313
snake_SC.bc,0.992831541218638,557
stringtoASCII.bc,1.0,7
stringtoASCII_CFI.bc,0.9747899159663865,58
stringtoASCII_OH.bc,0.9655172413793104,14
sumrec.bc,1.0,8
sumrec_CFI.bc,0.993006993006993,71
sumrec_OH.bc,0.9500000000000001,40
sumrec_SC.bc,0.761904761904762,9
susan.bc,1.0,918
susan_CFI.bc,0.9940978077571669,1185
susan_OH.bc,0.9907489770503469,5620
susan_SC.bc,0.998589562764457,1770
tetris.bc,1.0,122
tetris_CFI.bc,0.9926470588235294,270
tetris_SC.bc,0.9941747572815534,514
toast.bc,1.0,1493
toast_CFI.bc,0.991294684200778,2714
toast_OH.bc,0.9807408863122729,10257
toast_SC.bc,0.9993403359212464,9855
vowels.bc,1.0,65
vowels_CFI.bc,0.9680589680589681,206
vowels_OH.bc,0.9905660377358491,212
vowels_SC.bc,0.9777777777777777,111
writetofile.bc,1.0,7
writetofile_CFI.bc,0.971830985915493,70
writetofile_OH.bc,0.9811320754716981,26
writetofile_SC.bc,0.7368421052631579,8
mean,0.9660375001801995,285.55837563451774
std,0.0497272004620292,1104.146896214311
median,0.9818181818181818,74.0
